@RELATION mfcc_features
@ATTRIBUTE MEAN_MFCC_0 NUMERIC
@ATTRIBUTE MEAN_MFCC_1 NUMERIC
@ATTRIBUTE MEAN_MFCC_2 NUMERIC
@ATTRIBUTE MEAN_MFCC_3 NUMERIC
@ATTRIBUTE MEAN_MFCC_4 NUMERIC
@ATTRIBUTE MEAN_MFCC_5 NUMERIC
@ATTRIBUTE MEAN_MFCC_6 NUMERIC
@ATTRIBUTE MEAN_MFCC_7 NUMERIC
@ATTRIBUTE MEAN_MFCC_8 NUMERIC
@ATTRIBUTE MEAN_MFCC_9 NUMERIC
@ATTRIBUTE MEAN_MFCC_10 NUMERIC
@ATTRIBUTE MEAN_MFCC_11 NUMERIC
@ATTRIBUTE MEAN_MFCC_12 NUMERIC
@ATTRIBUTE MEAN_MFCC_13 NUMERIC
@ATTRIBUTE MEAN_MFCC_14 NUMERIC
@ATTRIBUTE MEAN_MFCC_15 NUMERIC
@ATTRIBUTE MEAN_MFCC_16 NUMERIC
@ATTRIBUTE MEAN_MFCC_17 NUMERIC
@ATTRIBUTE MEAN_MFCC_18 NUMERIC
@ATTRIBUTE MEAN_MFCC_19 NUMERIC
@ATTRIBUTE MEAN_MFCC_20 NUMERIC
@ATTRIBUTE MEAN_MFCC_21 NUMERIC
@ATTRIBUTE MEAN_MFCC_22 NUMERIC
@ATTRIBUTE MEAN_MFCC_23 NUMERIC
@ATTRIBUTE MEAN_MFCC_24 NUMERIC
@ATTRIBUTE MEAN_MFCC_25 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_0 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_1 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_2 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_3 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_4 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_5 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_6 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_7 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_8 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_9 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_10 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_11 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_12 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_13 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_14 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_15 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_16 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_17 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_18 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_19 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_20 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_21 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_22 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_23 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_24 NUMERIC
@ATTRIBUTE MEAN_DELTA_MFCC_25 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_0 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_1 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_2 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_3 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_4 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_5 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_6 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_7 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_8 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_9 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_10 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_11 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_12 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_13 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_14 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_15 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_16 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_17 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_18 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_19 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_20 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_21 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_22 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_23 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_24 NUMERIC
@ATTRIBUTE MEAN_DELTA2_MFCC_25 NUMERIC
@ATTRIBUTE STD_MFCC_0 NUMERIC
@ATTRIBUTE STD_MFCC_1 NUMERIC
@ATTRIBUTE STD_MFCC_2 NUMERIC
@ATTRIBUTE STD_MFCC_3 NUMERIC
@ATTRIBUTE STD_MFCC_4 NUMERIC
@ATTRIBUTE STD_MFCC_5 NUMERIC
@ATTRIBUTE STD_MFCC_6 NUMERIC
@ATTRIBUTE STD_MFCC_7 NUMERIC
@ATTRIBUTE STD_MFCC_8 NUMERIC
@ATTRIBUTE STD_MFCC_9 NUMERIC
@ATTRIBUTE STD_MFCC_10 NUMERIC
@ATTRIBUTE STD_MFCC_11 NUMERIC
@ATTRIBUTE STD_MFCC_12 NUMERIC
@ATTRIBUTE STD_MFCC_13 NUMERIC
@ATTRIBUTE STD_MFCC_14 NUMERIC
@ATTRIBUTE STD_MFCC_15 NUMERIC
@ATTRIBUTE STD_MFCC_16 NUMERIC
@ATTRIBUTE STD_MFCC_17 NUMERIC
@ATTRIBUTE STD_MFCC_18 NUMERIC
@ATTRIBUTE STD_MFCC_19 NUMERIC
@ATTRIBUTE STD_MFCC_20 NUMERIC
@ATTRIBUTE STD_MFCC_21 NUMERIC
@ATTRIBUTE STD_MFCC_22 NUMERIC
@ATTRIBUTE STD_MFCC_23 NUMERIC
@ATTRIBUTE STD_MFCC_24 NUMERIC
@ATTRIBUTE STD_MFCC_25 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_0 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_1 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_2 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_3 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_4 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_5 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_6 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_7 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_8 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_9 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_10 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_11 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_12 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_13 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_14 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_15 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_16 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_17 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_18 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_19 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_20 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_21 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_22 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_23 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_24 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_25 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_0 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_1 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_2 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_3 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_4 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_5 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_6 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_7 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_8 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_9 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_10 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_11 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_12 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_13 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_14 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_15 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_16 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_17 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_18 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_19 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_20 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_21 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_22 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_23 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_24 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_25 NUMERIC
@ATTRIBUTE class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@DATA
-234.395407,130.259424,-39.535857,19.339274,-6.798908,-5.137262,-3.713950,-4.032189,-5.072199,-1.370557,-7.748773,-4.379882,0.471863,0.779201,5.457290,8.772969,7.046066,2.427167,-2.290119,-0.242599,5.312116,1.848234,-5.418258,-5.830870,-3.115086,-1.340706,-0.062201,0.020807,0.000372,0.005857,0.000689,-0.009950,-0.000856,-0.004992,-0.001804,0.003235,-0.003333,-0.010263,-0.004056,-0.009629,-0.006812,-0.006538,0.014057,0.006378,-0.004194,-0.003907,0.012361,0.023320,0.007322,-0.006941,-0.005003,-0.004652,0.012067,-0.000069,0.005267,-0.009738,0.000752,-0.002821,-0.001978,0.000972,-0.002505,-0.004383,-0.003395,-0.006405,-0.001718,0.001207,0.000612,0.001835,-0.000733,0.003989,0.004218,-0.000458,0.003994,0.005349,0.006515,0.002865,0.003937,-0.000380,63.379237,16.016255,11.083253,7.839881,8.208545,6.290645,7.023505,8.484394,10.531988,6.499296,8.494940,9.130361,9.690673,9.865687,9.960515,10.064844,8.134590,9.791495,9.884547,10.487633,9.380339,10.021603,9.913258,9.107632,8.014354,7.568340,5.327638,2.044322,1.518505,1.258005,1.053342,0.863073,0.909532,0.921821,1.078680,0.955253,1.026416,1.037331,1.076658,1.066300,1.180510,1.158516,1.154393,1.135579,1.039858,1.190503,1.224244,1.184868,1.154705,1.015928,1.067370,0.944854,3.954737,2.041752,0.961793,0.791941,0.739081,0.621331,0.622418,0.554769,0.670927,0.631797,0.664988,0.661037,0.588387,0.631585,0.681087,0.644616,0.650887,0.662885,0.632700,0.704282,0.704678,0.685063,0.638623,0.597269,0.612569,0.594172,classical
-321.263462,136.308539,-28.294580,31.038999,0.566772,0.227004,0.658953,-1.317322,-0.041371,-0.419357,-6.184533,-0.156573,-0.476611,-0.749317,7.477034,10.980692,7.834349,4.321857,2.988081,5.856626,4.804062,-1.316882,-7.925376,-7.665408,-6.454872,-2.197876,-0.093457,0.012851,0.027197,0.000932,0.007271,0.003032,0.002494,0.001371,-0.002171,-0.002645,0.006053,0.001718,0.020449,0.013248,-0.007640,-0.010758,-0.021990,-0.013949,0.015330,0.008627,0.008706,-0.003224,-0.020168,0.003971,0.019880,0.006724,0.011622,0.019735,-0.000267,-0.011231,0.001211,0.003648,-0.003442,-0.002140,-0.002790,-0.002014,0.003567,-0.003226,-0.010239,-0.003068,0.006673,0.005271,-0.001832,-0.002316,0.005789,-0.003331,-0.005792,-0.001753,-0.002955,-0.003608,0.001234,0.000093,42.021567,16.859577,14.067045,10.017795,7.369762,8.377976,7.347053,6.810532,6.910521,7.837517,8.194709,8.477362,9.730467,7.995941,9.946272,12.618432,13.626464,10.450714,10.337777,10.213769,10.632811,10.289967,9.860030,11.531780,11.207017,9.513864,3.380269,1.816591,1.262457,1.294740,0.895732,0.914768,0.945866,0.916804,0.807382,0.873624,0.869884,0.909075,0.960297,0.922726,1.011716,1.017138,1.118455,0.897525,0.946893,0.952589,0.954217,1.047117,1.032755,1.035191,1.005333,0.950660,1.474682,0.868042,0.668355,0.680501,0.521176,0.526086,0.535641,0.540560,0.564880,0.534828,0.529715,0.561985,0.563481,0.555618,0.544465,0.551426,0.571371,0.530865,0.581242,0.534082,0.530691,0.571911,0.551951,0.559775,0.525817,0.546545,classical
-321.129998,134.603600,-18.255292,22.196824,0.421830,-3.799388,0.484667,-1.144471,-1.897786,-0.100733,-2.754602,0.586737,2.494760,0.299753,1.674694,2.884592,2.083273,1.163760,-2.392161,-3.423227,-1.888637,-0.711935,0.561971,2.223219,0.168063,-0.071795,-0.003761,0.040199,-0.006776,0.011208,-0.005541,0.006328,-0.003864,0.007640,0.005248,0.009525,0.003139,-0.012118,-0.004392,-0.007780,0.000025,0.003136,-0.000069,0.005887,-0.004471,-0.018755,-0.005593,0.015686,0.020234,0.009081,0.006777,-0.001931,0.002686,0.002243,-0.003956,-0.006998,-0.004572,-0.003906,-0.003389,-0.005218,-0.002971,0.004994,0.001543,0.001710,0.004699,0.002679,0.002929,-0.001615,-0.004219,0.000797,0.003469,0.000572,-0.000777,0.001121,0.005332,0.002318,-0.000440,0.000008,84.742000,24.035412,18.500336,9.205043,9.113350,7.343593,7.017671,7.374753,8.683418,9.050357,8.148448,10.284598,8.885103,7.825624,7.950181,7.863618,8.478776,7.071918,6.840573,9.932395,10.225749,9.287541,11.663560,8.792397,8.729502,8.096452,9.996891,3.211240,1.884692,1.393811,1.312129,1.005589,1.078144,0.950080,1.027826,1.020134,0.975775,1.055232,1.053717,0.980093,0.989750,0.953094,1.010929,0.917008,0.941432,1.108428,1.153892,1.078617,1.128523,0.920858,1.024815,0.937140,4.631824,1.457495,1.059302,0.819029,0.712921,0.642228,0.643772,0.583868,0.635809,0.609747,0.617443,0.633047,0.594900,0.553597,0.590923,0.605809,0.623191,0.573240,0.596027,0.639708,0.595202,0.567654,0.622531,0.556455,0.587704,0.585148,classical
-269.672782,136.442483,-25.029576,26.401326,0.675239,-5.365645,-1.104306,-1.495830,-0.175090,-3.803642,-9.292687,-3.141767,1.649882,0.682614,1.916605,2.245543,-2.130692,-3.678656,-1.077351,3.540283,1.728543,-3.264537,-4.669683,-1.950955,0.946296,3.751730,0.014780,-0.038512,0.004327,0.018371,-0.009285,0.010068,-0.000581,0.005170,-0.006330,-0.011752,-0.011783,-0.008097,0.006892,0.012782,0.010344,0.008527,-0.003161,-0.020313,-0.008801,0.006795,-0.007736,-0.006066,0.008660,0.008536,0.004253,0.007652,0.054542,-0.004440,-0.018383,0.002363,-0.008898,0.007443,0.005604,0.005556,-0.001417,-0.002853,0.002153,0.005460,0.001225,-0.000706,0.002180,-0.000001,-0.002632,-0.003212,-0.001902,0.002374,0.003186,0.000903,-0.004062,-0.006496,-0.003582,-0.002583,70.407478,20.232185,14.970910,8.972933,8.378425,5.495023,7.194153,10.078507,9.616334,8.052660,9.040857,9.717425,9.791885,10.921594,10.827135,9.789106,9.299683,7.765448,9.399865,12.848802,11.270735,11.646925,9.090869,8.314514,8.529420,8.181131,4.684364,1.902831,1.595968,1.075033,0.945408,0.818429,0.830282,0.930918,0.844687,0.890007,0.898601,0.869722,0.904734,0.887654,0.900330,0.933828,0.918217,0.871504,0.964645,1.264746,1.114585,1.079739,1.028255,0.954958,1.008846,0.955188,2.949031,1.079401,1.015641,0.717756,0.650642,0.538938,0.560432,0.617724,0.576452,0.581785,0.601275,0.591761,0.556410,0.566851,0.574535,0.565041,0.590553,0.596902,0.576367,0.682422,0.625618,0.583261,0.619316,0.592114,0.617069,0.625105,classical
-360.818557,138.986088,-12.936922,33.786649,7.590707,-1.715435,1.025928,4.069548,3.937298,0.944112,0.520315,4.687004,3.339289,-2.254824,-1.846511,2.224443,1.786071,-1.516962,-3.256618,4.000946,7.326167,3.236138,-0.345604,1.254252,1.935441,-2.531482,-0.087155,0.000961,0.001368,-0.016815,-0.003805,-0.004746,-0.016201,-0.003732,0.005903,0.008353,0.015809,0.014008,0.001836,-0.007978,-0.001169,-0.000724,-0.001783,0.008387,-0.004419,0.001369,0.011088,0.005833,0.001174,0.002543,-0.007956,-0.005506,0.012725,-0.009759,0.009630,-0.010705,-0.004577,-0.001124,0.000029,-0.003410,0.001125,0.004712,-0.002309,-0.008809,-0.005088,0.000237,0.003447,0.008573,0.002523,-0.003524,-0.002041,-0.001773,-0.002338,-0.003043,-0.004294,-0.005732,-0.000937,0.006020,82.235033,28.985828,14.167482,9.130680,7.559398,5.943121,6.140675,5.784585,7.382578,9.930067,13.262314,12.885593,8.765119,7.947118,8.628943,7.150685,7.990314,7.437386,8.755396,10.085141,14.677575,9.664940,10.386834,7.584800,6.875489,8.411333,9.753309,3.450017,1.853541,1.345915,1.200199,0.923812,1.012240,0.790775,0.958183,1.098822,1.116975,1.079480,0.870917,0.868262,0.967414,0.886659,0.954529,0.898560,0.862358,0.984286,1.062047,0.954999,1.016188,0.915120,0.850364,0.951224,4.434154,1.591665,0.988958,0.739372,0.672915,0.595806,0.592166,0.544983,0.588308,0.614726,0.596712,0.575559,0.509607,0.543069,0.556056,0.556767,0.556117,0.564652,0.538784,0.536247,0.546822,0.548947,0.580715,0.575575,0.548479,0.583880,classical
-306.849014,152.859270,-27.601048,16.330492,-3.141581,-8.933117,-5.436671,-9.778673,-7.106648,0.298622,0.894270,5.444418,8.217878,4.199667,2.047337,3.022181,-0.395101,-2.814563,-2.904453,1.343888,5.654086,4.760248,1.193872,-1.666149,-1.174844,2.348028,-0.193878,-0.014665,-0.001480,0.003758,0.010999,0.003264,0.000244,0.008433,-0.001322,-0.005381,0.026679,0.044374,0.028789,0.009182,-0.011986,-0.024552,-0.016399,0.005386,0.015195,0.003128,-0.007659,0.000908,0.023666,0.017952,-0.004422,0.001435,-0.002634,0.009459,-0.006583,-0.005296,0.004219,0.002647,-0.002541,-0.005723,0.003858,0.004766,-0.003549,-0.005952,-0.003006,-0.002865,0.005517,0.009142,0.001875,-0.003978,-0.004211,-0.002832,-0.000829,-0.006422,-0.002318,0.003942,0.007625,-0.001123,75.602553,25.973579,18.664965,15.202742,13.277477,10.221301,8.638800,9.306989,8.616725,7.972088,12.015441,14.133008,13.218685,11.427026,9.172108,9.125797,8.260425,8.153665,10.108109,12.375143,10.956418,11.227382,13.018171,10.495150,8.811318,6.799311,9.426839,3.104390,2.345970,1.507058,1.613770,1.054436,1.109639,0.989807,1.068416,1.107555,1.336280,1.245171,1.234601,1.241174,1.060604,0.992226,1.051601,1.078839,1.100194,1.431958,1.274475,1.315011,1.281715,1.154314,1.179005,0.993116,4.099494,1.424303,1.201053,0.794685,0.810424,0.618126,0.621136,0.619025,0.632666,0.648043,0.724814,0.653029,0.679360,0.675311,0.600545,0.567648,0.622805,0.641486,0.635783,0.708755,0.668180,0.679393,0.682761,0.603260,0.612004,0.602062,classical
-289.710931,143.902092,-26.998798,24.067924,-1.148626,-6.298394,-2.740370,-3.523545,-3.019985,-3.146548,-7.264842,-1.695730,3.077831,2.687299,2.527075,4.610608,2.382895,-1.265462,-3.549344,-2.814050,3.212029,6.504197,2.746151,0.808914,-0.013675,-0.817069,-0.016488,0.018997,0.010293,0.020649,0.011943,-0.008388,-0.006765,0.002049,0.016552,-0.008489,-0.023265,-0.027428,0.006838,0.020439,0.008028,-0.002415,0.003035,0.012015,-0.005537,-0.021535,-0.001845,0.019294,0.015075,0.001368,-0.011080,-0.002776,0.017701,0.000487,-0.002180,-0.007192,-0.006100,-0.005998,-0.000012,0.000877,-0.007316,0.001925,0.000437,0.003467,0.003500,-0.002376,0.001489,0.004551,0.004656,0.004178,0.001607,-0.001565,0.000622,-0.000137,-0.005926,-0.002086,-0.002069,0.004372,84.833364,21.002242,11.487955,8.363816,8.049461,8.290824,6.325315,6.171173,8.152754,7.580435,6.842527,7.388966,8.469492,8.587393,7.747572,7.960210,7.396126,6.710820,8.649567,10.352722,7.371915,8.829133,10.521334,11.241115,9.848628,6.991060,8.032358,2.493182,1.693567,1.395311,1.069032,0.963501,0.924316,0.846268,0.905276,0.976642,0.926791,1.003791,1.053219,1.130952,1.014747,1.055790,1.096812,1.029747,1.053168,1.224727,1.062365,1.103796,1.177317,1.137952,1.171571,1.036394,5.231884,1.723051,1.339605,0.892975,0.801669,0.653861,0.669758,0.604144,0.695138,0.700716,0.616869,0.649647,0.624712,0.653526,0.656662,0.642999,0.670984,0.662861,0.628006,0.679053,0.637795,0.627483,0.691607,0.649290,0.645382,0.653912,classical
-412.970419,138.537788,-19.248439,34.163413,8.972400,-4.291573,4.162138,0.880627,3.079140,0.104660,-4.064545,3.791709,5.926170,3.492969,6.617740,6.735692,2.471732,-1.873950,-0.060675,2.717145,-1.325627,-4.687231,-3.742538,-1.902549,3.352171,9.856441,-0.015466,-0.002167,0.009725,0.006046,0.008594,0.006707,-0.003192,-0.002720,0.012038,-0.000759,-0.005137,-0.002442,-0.009923,-0.000363,-0.005644,-0.005991,0.016428,0.021926,0.008470,-0.004553,-0.004904,0.004181,0.001157,-0.003587,0.001661,0.014973,0.016126,0.016135,0.000848,-0.006303,-0.000340,0.002436,0.001206,0.000398,-0.005414,-0.008958,-0.006649,0.000366,0.004508,-0.001125,-0.002105,-0.001550,0.000158,0.001129,-0.005422,-0.004395,-0.000640,0.002553,0.003154,0.000771,-0.000119,-0.006044,61.375974,28.276872,16.357038,8.571293,9.032992,6.001229,7.511496,7.606876,7.077512,8.509329,11.202917,11.094058,12.640575,14.212272,13.503903,10.679988,12.581749,14.156764,11.140903,11.373836,14.123047,13.449699,12.228308,11.345614,11.103237,14.179496,3.684724,2.189628,1.592304,1.212440,0.927676,0.798086,0.808490,0.880212,0.782642,0.803391,0.890699,0.998802,1.038826,1.096784,0.991311,0.990989,0.998598,0.982772,0.999075,1.022241,1.010826,1.072859,0.968294,1.058657,0.940659,1.063624,1.268899,0.801761,0.729633,0.651762,0.543033,0.534088,0.536575,0.523965,0.534235,0.527312,0.560077,0.546761,0.565009,0.543162,0.488315,0.530709,0.496726,0.491736,0.508723,0.551474,0.561405,0.534011,0.519316,0.528948,0.539824,0.560788,classical
-238.726087,149.732686,-28.862253,28.271630,-0.783642,-3.931684,-2.148995,-4.346831,-4.187113,-3.433685,-5.754953,-0.094639,2.541509,0.688190,0.060122,1.696559,0.657766,1.477572,-1.836200,-6.258353,-2.667187,3.015537,4.670687,2.052749,-0.036606,0.438609,-0.048873,-0.072313,-0.005667,0.007754,0.001887,0.004879,-0.006360,-0.003276,-0.007394,0.008424,0.027413,0.030919,0.021936,-0.001659,-0.011084,-0.013523,0.012826,0.017900,-0.004822,-0.016343,0.007110,0.036623,0.019402,-0.011069,-0.006854,0.000909,-0.000231,0.014691,-0.005715,-0.000981,0.001477,-0.009099,-0.006648,-0.008392,-0.004943,0.001111,0.001524,0.002876,-0.003446,-0.005567,-0.003300,-0.000808,0.001039,-0.001372,0.001232,0.002965,0.003507,0.001570,0.000835,-0.002922,-0.004791,-0.004923,74.089762,23.829445,13.250989,8.912709,8.035532,5.460727,5.745568,5.422524,5.732922,5.870928,7.365808,9.232770,9.968801,8.425601,8.479187,6.560613,6.338147,7.843093,8.467433,9.133169,8.374291,10.972349,10.096397,8.277261,7.087014,8.747222,5.300453,2.649334,1.631278,1.205344,0.938892,0.829341,0.838975,0.803428,0.861035,0.823360,0.895123,0.948836,0.973736,0.888691,0.998615,0.888138,0.883517,0.898314,0.940775,0.942624,0.924702,1.054088,1.077773,1.043023,0.909193,0.985293,4.193403,2.075106,1.154770,0.932719,0.711680,0.605724,0.678240,0.601046,0.656036,0.601074,0.621367,0.632151,0.666899,0.618956,0.635568,0.582105,0.593024,0.588057,0.589810,0.584001,0.582796,0.601888,0.667155,0.619519,0.566923,0.615956,classical
-477.950780,155.363270,12.765870,5.526384,2.402227,-10.652609,-16.645297,-12.537703,-11.184162,-9.372799,-3.212331,-2.765850,-6.476381,-8.306512,-7.095138,-7.477771,-5.326037,1.263419,1.878737,-1.648588,0.637020,6.767656,6.434156,1.722689,0.341838,0.344356,0.024937,0.008534,-0.012529,0.010477,0.016934,-0.001551,-0.003873,0.003375,0.009410,0.014324,0.010354,-0.003029,-0.016853,-0.015129,-0.006918,-0.007606,-0.002534,0.004244,0.005402,0.011693,0.006379,-0.011212,-0.017019,-0.015842,-0.010432,0.000193,0.024902,0.017637,-0.002066,-0.002363,-0.002984,-0.002464,0.001693,0.002905,0.005091,0.007245,0.005129,0.001651,0.001044,0.001684,0.000658,-0.000834,-0.002252,-0.002136,0.000554,0.002192,0.000908,-0.000576,-0.001722,-0.003334,-0.002658,0.001372,92.680889,38.836808,28.293007,15.159391,9.799937,10.858120,9.097242,10.266668,13.134264,11.482369,8.128730,10.941608,9.506801,8.230110,8.345070,7.893406,9.923361,11.293566,8.444769,9.130047,11.405012,9.938200,11.383991,10.098480,8.276690,9.136439,6.841349,3.264241,2.055376,1.174616,1.131261,1.007017,0.946511,0.919399,0.974024,0.937058,0.927493,1.027324,0.950333,0.901677,0.835189,0.837482,0.877582,0.806914,1.009111,0.980403,1.052585,0.914119,0.985311,0.907747,0.778010,0.957309,3.229059,1.393472,1.053460,0.626189,0.616486,0.526712,0.500152,0.481140,0.514780,0.511752,0.493391,0.539418,0.516623,0.466695,0.448417,0.478092,0.489583,0.421195,0.542540,0.510619,0.532438,0.492133,0.479385,0.488718,0.392209,0.476124,classical
